speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2
darumaka_shadow,Darumaka (Shadow),71,131.9,82.3,157,1706,FIRE_FANG,FIRE_PUNCH,FLAME_CHARGE
hitmonchan_shadow,Hitmonchan (Shadow),71,128.9,137.4,98,1736,COUNTER,ICE_PUNCH,THUNDER_PUNCH
shellos,Shellos,71,99.1,100.8,166,1660,MUD_SLAP,BODY_SLAM,WATER_PULSE
cherrim_sunny,Cherrim (Sunshine),70.9,121.8,116.2,130,1843,BULLET_SEED,WEATHER_BALL_FIRE,SOLAR_BEAM
heatmor,Heatmor,70.9,134.6,92.6,134,1671,FIRE_SPIN,THUNDER_PUNCH,FLAMETHROWER
ponyta,Ponyta,70.9,133.5,108.2,116,1676,EMBER,FLAME_WHEEL,STOMP
rotom,Rotom,70.9,132.4,120.4,106,1691,ASTONISH,THUNDERBOLT,OMINOUS_WIND
tyrunt_shadow,Tyrunt (Shadow),70.9,126.6,107.8,129,1763,DRAGON_TAIL,ROCK_TOMB,STOMP
bisharp,Bisharp,70.8,139.8,109.7,105,1611,SNARL,DARK_PULSE,X_SCISSOR
grapploct,Grapploct,70.8,130.3,107.1,123,1718,WATERFALL,SUPER_POWER,ICE_PUNCH
oddish,Oddish,70.8,122.6,106.7,120,1571,ACID,SEED_BOMB,SLUDGE_BOMB
darumaka,Darumaka,70.7,131.9,82.3,157,1706,FIRE_FANG,FIRE_PUNCH,FLAME_CHARGE
landorus_incarnate,Landorus (Incarnate),70.7,140.2,100.8,113,1599,MUD_SHOT,ROCK_SLIDE,EARTH_POWER
ninjask,Ninjask,70.7,144.7,88.4,121,1549,FURY_CUTTER,SHADOW_BALL,AERIAL_ACE
sneasel_hisuian_shadow,Sneasel (Hisuian) (Shadow),70.7,133.9,111.7,111,1662,POISON_JAB,CLOSE_COMBAT,X_SCISSOR
exploud,Exploud,70.6,119.7,99.4,157,1870,ASTONISH,CRUNCH,DISARMING_VOICE
gloom,Gloom,70.6,121.3,115.9,131,1844,ACID,SLUDGE_BOMB,MOONBLAST
golem,Golem,70.6,125.1,122.2,117,1791,MUD_SLAP,STONE_EDGE,ROCK_BLAST
huntail,Huntail,70.6,130.8,125.6,104,1709,WATER_GUN,AQUA_TAIL,CRUNCH
luxray,Luxray,70.6,138,98.9,119,1626,SPARK,WILD_CHARGE,PSYCHIC_FANGS
omanyte,Omanyte,70.6,128,135.2,101,1750,MUD_SHOT,ROCK_TOMB,ROCK_BLAST
mienfoo,Mienfoo,70.5,142.7,93.2,118,1571,LOW_KICK,BRICK_BREAK,HIGH_JUMP_KICK
skrelp,Skrelp,70.5,104.1,104.1,127,1379,ACID,AQUA_TAIL,TWISTER
nidorino,Nidorino,70.4,123.3,104.3,141,1814,POISON_STING,SLUDGE_BOMB,DIG
oddish_shadow,Oddish (Shadow),70.4,122.6,106.7,120,1571,ACID,SEED_BOMB,SLUDGE_BOMB
alakazam_shadow,Alakazam (Shadow),70.3,155.8,101.4,91,1439,PSYCHO_CUT,FIRE_PUNCH,SHADOW_BALL
exploud_shadow,Exploud (Shadow),70.3,119.7,99.4,157,1870,ASTONISH,CRUNCH,DISARMING_VOICE
mankey_shadow,Mankey (Shadow),70.3,136.9,81.5,113,1262,KARATE_CHOP,CROSS_CHOP,BRICK_BREAK
zoroark,Zoroark,70.3,157.3,87.9,103,1425,SHADOW_CLAW,FOUL_PLAY,SLUDGE_BOMB
carracosta,Carracosta,70.2,121.4,126.9,120,1850,WATER_GUN,LIQUIDATION,BODY_SLAM
sharpedo,Sharpedo,70.2,166.6,64,126,1345,WATERFALL,CRUNCH,POISON_FANG
sneasel_shadow,Sneasel (Shadow),70.2,133.9,111.7,111,1662,ICE_SHARD,AVALANCHE,FOUL_PLAY
grovyle_shadow,Grovyle (Shadow),70.1,136.3,103.2,117,1647,BULLET_SEED,LEAF_BLADE,AERIAL_ACE
karrablast,Karrablast,70.1,127.7,85.7,127,1390,FURY_CUTTER,DRILL_RUN,X_SCISSOR
poliwhirl,Poliwhirl,70.1,114.2,115.9,148,1961,BUBBLE,SCALD,MUD_BOMB
drilbur,Drilbur,70,139.4,81.5,142,1614,MUD_SLAP,DRILL_RUN,ROCK_TOMB
mismagius_shadow,Mismagius (Shadow),70,131.6,123.6,104,1693,HEX,SHADOW_BALL,DAZZLING_GLEAM
omanyte_shadow,Omanyte (Shadow),70,128,135.2,101,1750,MUD_SHOT,ROCK_TOMB,ROCK_BLAST
poipole,Poipole,70,119.7,113.5,137,1863,PECK,SLUDGE_BOMB,FELL_STINGER
urshifu_rapid_strike,Urshifu (Rapid Strike),70,136.5,97.7,121,1616,COUNTER,AQUA_JET,DYNAMIC_PUNCH
chandelure,Chandelure,69.9,151.4,105.2,93,1482,INCINERATE,SHADOW_BALL,FLAME_CHARGE
chandelure_shadow,Chandelure (Shadow),69.9,151.4,105.2,93,1482,INCINERATE,SHADOW_BALL,FLAME_CHARGE
cloyster,Cloyster,69.9,119,169.7,93,1880,ICE_SHARD,ICY_WIND,LIQUIDATION
gothitelle,Gothitelle,69.9,115.3,140.9,119,1934,CONFUSION,ROCK_SLIDE,FUTURE_SIGHT
rhyperior_shadow,Rhyperior (Shadow),69.9,126.7,104.5,134,1775,MUD_SLAP,BREAKING_SWIPE,ROCK_WRECKER
stoutland,Stoutland,69.9,123.8,116.2,125,1799,SAND_ATTACK,WILD_CHARGE,CRUNCH
torracat,Torracat,69.9,135.5,89.8,135,1645,EMBER,FLAME_CHARGE,CRUNCH
hitmonchan,Hitmonchan,69.8,128.9,137.4,98,1736,COUNTER,ICE_PUNCH,THUNDER_PUNCH
honchkrow,Honchkrow,69.8,149.9,68.9,145,1500,PECK,BRAVE_BIRD,DARK_PULSE
quilava,Quilava,69.8,126.6,109.4,128,1774,EMBER,FLAME_CHARGE,DIG
grotle_shadow,Grotle (Shadow),69.7,117.8,114.8,141,1908,RAZOR_LEAF,BODY_SLAM,ENERGY_BALL
jolteon,Jolteon,69.7,137.4,114.7,103,1624,THUNDER_SHOCK,DISCHARGE,LAST_RESORT
mewtwo_shadow,Mewtwo (Shadow),69.7,147.3,94.4,106,1475,PSYCHO_CUT,PSYSTRIKE,THUNDERBOLT
granbull,Granbull,69.6,135.3,88.3,139,1662,CHARM,CLOSE_COMBAT,CRUNCH
crobat,Crobat,69.5,121.2,118.1,129,1847,AIR_SLASH,POISON_FANG,SHADOW_BALL
slowking_shadow,Slowking (Shadow),69.5,113.4,120.9,144,1975,CONFUSION,SURF,BLIZZARD
ivysaur_shadow,Ivysaur (Shadow),69.4,119.8,121.3,129,1877,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB
carracosta_shadow,Carracosta (Shadow),69.3,121.4,126.9,120,1850,WATER_GUN,LIQUIDATION,BODY_SLAM
dustox,Dustox,69.3,94.9,148.7,142,2005,CONFUSION,SLUDGE_BOMB,SILVER_WIND
frosmoth,Frosmoth,69.3,141.5,101,111,1587,POWDER_SNOW,ICY_WIND,BUG_BUZZ
arbok,Arbok,69.2,123.7,120.1,122,1814,ACID,DARK_PULSE,SLUDGE_WAVE
buzzwole,Buzzwole,69.2,128.2,111.6,122,1747,COUNTER,SUPER_POWER,LUNGE
espeon,Espeon,69.2,148,105.6,97,1517,CONFUSION,PSYCHIC_FANGS,SHADOW_BALL
mankey,Mankey,69.2,136.9,81.5,113,1262,KARATE_CHOP,CROSS_CHOP,BRICK_BREAK
minun,Minun,69.2,116.3,127,130,1922,QUICK_ATTACK,THUNDERBOLT,GRASS_KNOT
drilbur_shadow,Drilbur (Shadow),69.1,139.4,81.5,142,1614,MUD_SLAP,DRILL_RUN,ROCK_TOMB
drakloak,Drakloak,69,130.3,93.1,142,1724,DRAGON_TAIL,SHADOW_BALL,OUTRAGE
graveler_shadow,Graveler (Shadow),69,122.6,129.8,115,1831,MUD_SLAP,ROCK_SLIDE,DIG
rhyperior,Rhyperior,69,126.7,104.5,134,1775,MUD_SLAP,BREAKING_SWIPE,ROCK_WRECKER
houndour_shadow,Houndour (Shadow),68.9,140.3,82.3,120,1387,EMBER,CRUNCH,FLAMETHROWER
kubfu,Kubfu,68.9,136.5,95.5,125,1632,COUNTER,CLOSE_COMBAT,BRICK_BREAK
pignite_shadow,Pignite (Shadow),68.9,127.3,87,158,1751,EMBER,ROCK_TOMB,FLAME_CHARGE
trapinch_shadow,Trapinch (Shadow),68.9,148.7,78.1,120,1395,SAND_ATTACK,SAND_TOMB,CRUNCH
herdier,Herdier,68.8,118.8,111.6,142,1885,SAND_ATTACK,DIG,THUNDERBOLT
mesprit,Mesprit,68.8,123.5,128,114,1804,CONFUSION,SWIFT,FUTURE_SIGHT
regice_shadow,Regice (Shadow),68.8,105.7,178.4,111,2095,LOCK_ON,BLIZZARD,THUNDER
tauros,Tauros,68.8,125.1,119.5,120,1795,TACKLE,TRAILBLAZE,HORN_ATTACK
vanillish,Vanillish,68.8,123.6,120.5,122,1818,ASTONISH,ICY_WIND,SIGNAL_BEAM
omastar,Omastar,68.7,126.6,128.4,109,1773,MUD_SHOT,ROCK_SLIDE,HYDRO_PUMP
porygon,Porygon,68.7,120,115.4,135,1870,QUICK_ATTACK,DISCHARGE,HYPER_BEAM
klawf,Klawf,68.6,121,128.1,119,1846,MUD_SLAP,BULLDOZE,ROCK_TOMB
darmanitan_standard_shadow,Darmanitan (Standard) (Shadow),68.4,149.7,72,138,1490,INCINERATE,ROCK_SLIDE,OVERHEAT
poliwhirl_shadow,Poliwhirl (Shadow),68.4,114.2,115.9,148,1961,BUBBLE,SCALD,MUD_BOMB
revavroom,Revavroom,68.4,135.6,102.4,119,1655,METAL_SOUND,OVERHEAT,GYRO_BALL
rhyhorn_shadow,Rhyhorn (Shadow),68.4,112.5,111,159,1987,MUD_SLAP,BULLDOZE,STOMP
zapdos_galarian,Zapdos (Galarian),68.4,135.6,107.2,113,1645,COUNTER,FLY,BRAVE_BIRD
duraludon,Duraludon,68.3,137.7,112.2,105,1623,DRAGON_TAIL,DRAGON_CLAW,FLASH_CANNON
darmanitan_standard,Darmanitan (Standard),68.1,149.7,72,138,1490,INCINERATE,ROCK_SLIDE,OVERHEAT
dugtrio_alolan_shadow,Dugtrio (Alolan) (Shadow),68.1,148.1,112.9,90,1506,MUD_SLAP,MUD_BOMB,IRON_HEAD
rillaboom,Rillaboom,68.1,132.4,99.3,129,1696,RAZOR_LEAF,DRUM_BEATING,FRENZY_PLANT
teddiursa_shadow,Teddiursa (Shadow),68.1,131.5,90.4,142,1690,LICK,SWIFT,CROSS_CHOP
floragato,Floragato,68,124.4,110.5,131,1803,LEAFAGE,GRASS_KNOT,PLAY_ROUGH
nidorino_shadow,Nidorino (Shadow),68,123.3,104.3,141,1814,POISON_STING,SLUDGE_BOMB,DIG
polteageist,Polteageist,68,142.8,115.6,95,1569,HEX,SHADOW_BALL,DARK_PULSE
quilava_shadow,Quilava (Shadow),68,126.6,109.4,128,1774,EMBER,FLAME_CHARGE,DIG
rhydon_shadow,Rhydon (Shadow),68,126.2,103.3,136,1776,MUD_SLAP,STONE_EDGE,SURF
aggron_shadow,Aggron (Shadow),67.9,116.6,155.7,106,1925,DRAGON_TAIL,ROCK_TOMB,THUNDER
honedge,Honedge,67.9,122.1,127,118,1832,PSYCHO_CUT,GYRO_BALL,IRON_HEAD
klinklang,Klinklang,67.9,124.2,139.5,104,1804,METAL_SOUND,MIRROR_SHOT,ZAP_CANNON
sudowoodo,Sudowoodo,67.9,117.1,130.1,126,1921,COUNTER,METEOR_BEAM,TRAILBLAZE
ho_oh,Ho-Oh,67.8,122.9,128.4,114,1801,INCINERATE,BRAVE_BIRD,EARTHQUAKE
honchkrow_shadow,Honchkrow (Shadow),67.8,149.9,68.9,145,1500,PECK,BRAVE_BIRD,DARK_PULSE
krokorok,Krokorok,67.8,134,87.9,142,1674,MUD_SLAP,CRUNCH,EARTHQUAKE
alakazam,Alakazam,67.7,155.8,101.4,91,1439,PSYCHO_CUT,FIRE_PUNCH,SHADOW_BALL
darumaka_galarian,Darumaka (Galarian),67.7,131.9,82.3,157,1706,ICE_FANG,ICE_PUNCH,ICE_BEAM
gardevoir,Gardevoir,67.7,136.5,115.6,104,1642,CHARM,TRIPLE_AXEL,SHADOW_BALL
graveler,Graveler,67.7,121.4,130.9,116,1845,MUD_SLAP,ROCK_SLIDE,DIG
tirtouga,Tirtouga,67.7,114.3,132.4,130,1970,WATER_GUN,SURF,ANCIENT_POWER
prinplup_shadow,Prinplup (Shadow),67.6,118.6,117,136,1889,BUBBLE,ICY_WIND,HYDRO_PUMP
purugly,Purugly,67.6,125.5,105.5,134,1775,SHADOW_CLAW,AERIAL_ACE,THUNDER
exeggutor_shadow,Exeggutor (Shadow),67.5,136.1,92.5,131,1650,CONFUSION,SEED_BOMB,PSYCHIC
kyogre_shadow,Kyogre (Shadow),67.5,133.9,116.5,104,1623,WATERFALL,AVALANCHE,SURF
rotom_mow,Rotom (Mow),67.5,128.8,144.9,93,1737,THUNDER_SHOCK,OMINOUS_WIND,LEAF_STORM
goldeen,Goldeen,67.4,115.9,105,120,1462,PECK,AQUA_TAIL,HORN_ATTACK
cloyster_shadow,Cloyster (Shadow),67.2,119,169.7,93,1880,ICE_SHARD,ICY_WIND,LIQUIDATION
sneasel,Sneasel,67.2,133.9,111.7,111,1662,ICE_SHARD,AVALANCHE,FOUL_PLAY
dugtrio,Dugtrio,67,136.7,120,100,1643,SUCKER_PUNCH,MUD_BOMB,STONE_EDGE
falinks,Falinks,67,127.5,119.1,115,1748,COUNTER,SUPER_POWER,MEGAHORN
raboot,Raboot,67,128.8,103.7,130,1738,FIRE_SPIN,FLAME_CHARGE,FLAMETHROWER
comfey,Comfey,66.9,116.2,157.4,105,1922,VINE_WHIP,GRASS_KNOT,DRAINING_KISS
dugtrio_alolan,Dugtrio (Alolan),66.9,148.1,112.9,90,1506,MUD_SLAP,MUD_BOMB,IRON_HEAD
arbok_shadow,Arbok (Shadow),66.8,123.7,120.1,122,1814,ACID,DARK_PULSE,SLUDGE_WAVE
houndoom,Houndoom,66.8,139.5,97.3,118,1603,FIRE_FANG,FOUL_PLAY,FLAMETHROWER
vileplume,Vileplume,66.8,128.8,112.7,120,1743,ACID,SLUDGE_BOMB,PETAL_BLIZZARD
gothorita,Gothorita,66.7,112.2,132.7,134,1997,CONFUSION,FUTURE_SIGHT,PSYCHIC
carnivine,Carnivine,66.6,130.1,101.8,130,1724,VINE_WHIP,POWER_WHIP,CRUNCH
pineco,Pineco,66.6,103.3,115.1,127,1511,BUG_BITE,ROCK_TOMB,SAND_TOMB
zygarde_10,Zygarde (10% Forme),66.6,138.1,119.1,98,1613,DRAGON_TAIL,CRUNCH,EARTHQUAKE
breloom,Breloom,66.5,149.9,96.7,103,1494,FORCE_PALM,DYNAMIC_PUNCH,GRASS_KNOT
crobat_shadow,Crobat (Shadow),66.5,121.2,118.1,129,1847,AIR_SLASH,POISON_FANG,SHADOW_BALL
teddiursa,Teddiursa,66.4,131.5,90.4,142,1690,LICK,SWIFT,CROSS_CHOP
watchog_shadow,Watchog (Shadow),66.4,125.1,114,125,1785,LOW_KICK,CRUNCH,HYPER_FANG
ambipom_shadow,Ambipom (Shadow),66.3,133.8,100.5,124,1670,ASTONISH,AERIAL_ACE,LOW_SWEEP
exeggutor,Exeggutor,66.3,136.1,92.5,131,1650,CONFUSION,SEED_BOMB,PSYCHIC
omastar_shadow,Omastar (Shadow),66.3,126.6,128.4,109,1773,MUD_SHOT,ROCK_SLIDE,HYDRO_PUMP
rhyhorn,Rhyhorn,66.3,112.5,111,159,1987,MUD_SLAP,BULLDOZE,STOMP
watchog,Watchog,66.3,125.1,114,125,1785,LOW_KICK,CRUNCH,GRASS_KNOT
wobbuffet_shadow,Wobbuffet (Shadow),66.3,63,101.6,333,2134,COUNTER,MIRROR_COAT,FRUSTRATION
clamperl,Clamperl,66.2,124.3,126,105,1646,WATER_GUN,BODY_SLAM,WATER_PULSE
dugtrio_shadow,Dugtrio (Shadow),66.2,136.7,120,100,1643,SUCKER_PUNCH,MUD_BOMB,STONE_EDGE
grotle,Grotle,66.2,117.8,114.8,141,1908,RAZOR_LEAF,BODY_SLAM,ENERGY_BALL
mr_mime_galarian,Mr. Mime (Galarian),66.2,130.4,127,104,1724,CONFUSION,ICE_PUNCH,TRIPLE_AXEL
swanna_shadow,Swanna (Shadow),66.2,128.5,101,134,1742,WATER_GUN,FLY,ICE_BEAM
haxorus,Haxorus,66.1,151.4,95.1,103,1485,DRAGON_TAIL,BREAKING_SWIPE,SURF
meowstic_female,Meowstic (Female),66.1,117.1,123.9,132,1917,CONFUSION,SHADOW_BALL,ENERGY_BALL
nuzleaf_shadow,Nuzleaf (Shadow),66.1,125.2,78.1,157,1536,FEINT_ATTACK,LEAF_BLADE,FOUL_PLAY
banette,Banette,66,145.2,92.2,115,1542,SHADOW_CLAW,SHADOW_BALL,DAZZLING_GLEAM
cubone_shadow,Cubone (Shadow),66,88.2,133.6,127,1497,MUD_SLAP,BONE_CLUB,DIG
nuzleaf,Nuzleaf,66,125.2,78.1,157,1536,FEINT_ATTACK,LEAF_BLADE,FOUL_PLAY
trapinch,Trapinch,66,148.7,78.1,120,1395,SAND_ATTACK,SAND_TOMB,CRUNCH
gloom_shadow,Gloom (Shadow),65.9,121.3,115.9,131,1844,ACID,SLUDGE_BOMB,MOONBLAST
kabutops,Kabutops,65.9,135.4,119.7,102,1655,FURY_CUTTER,STONE_EDGE,WATER_PULSE
luxio,Luxio,65.9,133.2,91,139,1687,SPARK,WILD_CHARGE,CRUNCH
oricorio_pom_pom,Oricorio (Pom-Pom),65.9,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE
stunky_shadow,Stunky (Shadow),65.9,114.2,88.2,147,1482,BITE,CRUNCH,TRAILBLAZE
bonsly,Bonsly,65.8,116.8,124.3,127,1845,ROCK_THROW,ROCK_TOMB,ROCK_SLIDE
cinccino,Cinccino,65.8,134.9,96.1,128,1661,CHARM,AQUA_TAIL,THUNDERBOLT
entei_shadow,Entei (Shadow),65.8,128.8,95.1,139,1705,FIRE_FANG,FLAME_CHARGE,SCORCHING_SANDS
heliolisk,Heliolisk,65.8,138.1,112.1,105,1626,VOLT_SWITCH,BREAKING_SWIPE,PARABOLIC_CHARGE
houndour,Houndour,65.8,140.3,82.3,120,1387,EMBER,CRUNCH,FLAMETHROWER
rhydon,Rhydon,65.8,126.2,103.3,136,1776,MUD_SLAP,STONE_EDGE,SURF
gothitelle_shadow,Gothitelle (Shadow),65.7,115.3,140.9,119,1934,CONFUSION,ROCK_SLIDE,FUTURE_SIGHT
ponyta_galarian,Ponyta (Galarian),65.7,133.5,108.2,116,1676,PSYCHO_CUT,SWIFT,PLAY_ROUGH
porygon2,Porygon2,65.7,122.1,117.9,127,1830,LOCK_ON,TRI_ATTACK,ZAP_CANNON
rotom_wash,Rotom (Wash),65.7,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,HYDRO_PUMP
wormadam_plant,Wormadam (Plant),65.7,110,144.8,128,2040,SUCKER_PUNCH,ENERGY_BALL,BUG_BUZZ
cursola,Cursola,65.5,145.6,111,95,1537,ASTONISH,NIGHT_SHADE,POWER_GEM
exeggutor_alolan,Exeggutor (Alolan),65.5,134.4,94.8,131,1670,DRAGON_TAIL,SEED_BOMB,DRACO_METEOR
stakataka,Stakataka,65.5,119.5,169,93,1880,ROCK_THROW,STONE_EDGE,BULLDOZE
ursaluna,Ursaluna,65.5,125.6,98.6,144,1786,TACKLE,SWIFT,HIGH_HORSEPOWER
onix_shadow,Onix (Shadow),65.4,84,207.5,105,1831,ROCK_THROW,ROCK_SLIDE,SAND_TOMB
tsareena,Tsareena,65.4,130.4,120.6,109,1715,MAGICAL_LEAF,TRIPLE_AXEL,HIGH_JUMP_KICK
weavile,Weavile,65.4,141.9,105.1,106,1582,SNARL,AVALANCHE,FOUL_PLAY
ho_oh_shadow,Ho-Oh (Shadow),65.3,123.4,126.4,113,1764,INCINERATE,BRAVE_BIRD,EARTHQUAKE
onix,Onix,65.3,84,207.5,105,1831,ROCK_THROW,ROCK_SLIDE,SAND_TOMB
purugly_shadow,Purugly (Shadow),65.3,125.5,105.5,134,1775,SHADOW_CLAW,AERIAL_ACE,THUNDER
rotom_heat,Rotom (Heat),65.2,128.8,144.9,93,1737,THUNDER_SHOCK,OVERHEAT,THUNDERBOLT
simisage,Simisage,65.2,135.9,95.8,126,1642,VINE_WHIP,GRASS_KNOT,CRUNCH
arboliva,Arboliva,65.1,129.2,116.6,115,1734,MAGICAL_LEAF,EARTH_POWER,TRAILBLAZE
blissey,Blissey,64.9,81,111.2,307,2769,ZEN_HEADBUTT,WILD_CHARGE,DAZZLING_GLEAM
ursaluna_shadow,Ursaluna (Shadow),64.9,125.6,98.6,144,1786,TACKLE,SWIFT,HIGH_HORSEPOWER
diancie,Diancie,64.8,119.1,175.1,89,1858,ROCK_THROW,ROCK_SLIDE,MOONBLAST
jynx,Jynx,64.8,141.2,102.2,110,1588,CONFUSION,AVALANCHE,PSYSHOCK
exeggutor_alolan_shadow,Exeggutor (Alolan) (Shadow),64.6,134.4,94.8,131,1670,DRAGON_TAIL,SEED_BOMB,DRACO_METEOR
tentacool,Tentacool,64.5,94.1,137.8,113,1466,POISON_STING,WATER_PULSE,WRAP
meowstic,Meowstic (Male),64.4,117.1,123.9,132,1917,CONFUSION,THUNDERBOLT,PSYCHIC
persian_alolan,Persian (Alolan),64.4,122.4,112.5,133,1833,FEINT_ATTACK,FOUL_PLAY,PLAY_ROUGH
pineco_shadow,Pineco (Shadow),64.4,103.3,115.1,127,1511,BUG_BITE,ROCK_TOMB,SAND_TOMB
rotom_fan,Rotom (Fan),64.4,128.8,144.9,93,1737,ASTONISH,THUNDERBOLT,OMINOUS_WIND
seel,Seel,64.4,84,114.2,149,1431,WATER_GUN,AQUA_TAIL,ICY_WIND
swanna,Swanna,64.4,128.5,101,134,1742,AIR_SLASH,FLY,ICE_BEAM
thwackey,Thwackey,64.4,123.6,107.5,136,1809,RAZOR_LEAF,GRASS_KNOT,ENERGY_BALL
reuniclus_shadow,Reuniclus (Shadow),64.3,126.9,94.9,147,1771,CHARM,PSYSHOCK,SHADOW_BALL
eldegoss,Eldegoss,64.2,108.4,160.4,119,2070,BULLET_SEED,GRASS_KNOT,ENERGY_BALL
geodude_shadow,Geodude (Shadow),64.2,123.5,123.5,113,1724,ROCK_THROW,ROCK_TOMB,ROCK_SLIDE
groudon_shadow,Groudon (Shadow),64.2,133.9,116.5,104,1623,MUD_SHOT,PRECIPICE_BLADES,FIRE_PUNCH
tangela,Tangela,64.2,125.5,122.8,116,1790,VINE_WHIP,GRASS_KNOT,SLUDGE_BOMB
tentacool_shadow,Tentacool (Shadow),64.2,94.1,137.8,113,1466,POISON_STING,WATER_PULSE,WRAP
weavile_shadow,Weavile (Shadow),64.1,141.9,105.1,106,1582,SNARL,AVALANCHE,FOUL_PLAY
infernape,Infernape,64,136.6,100.4,119,1633,FIRE_SPIN,CLOSE_COMBAT,BLAST_BURN
entei,Entei,63.9,129.3,96.1,140,1741,FIRE_FANG,FLAME_CHARGE,SCORCHING_SANDS
cubone,Cubone,63.8,88.2,133.6,127,1497,MUD_SLAP,BONE_CLUB,RETURN
drowzee,Drowzee,63.8,87.3,126.8,142,1575,CONFUSION,PSYSHOCK,RETURN
banette_shadow,Banette (Shadow),63.7,145.9,91.6,115,1538,SHADOW_CLAW,SHADOW_BALL,DAZZLING_GLEAM
luxray_shadow,Luxray (Shadow),63.6,138,98.9,119,1626,SNARL,WILD_CHARGE,PSYCHIC_FANGS
simisear,Simisear,63.6,135.9,95.8,126,1642,FIRE_SPIN,CRUNCH,FLAMETHROWER
exeggcute,Exeggcute,63.5,102.5,117.6,142,1713,CONFUSION,SEED_BOMB,ANCIENT_POWER
oricorio_baile,Oricorio (Baile),63.5,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE
exeggcute_shadow,Exeggcute (Shadow),63.3,102.5,117.6,142,1713,CONFUSION,SEED_BOMB,ANCIENT_POWER
swellow_shadow,Swellow (Shadow),63.3,135.9,99.9,121,1645,WING_ATTACK,BRAVE_BIRD,SKY_ATTACK
fuecoco,Fuecoco,63.2,106.7,93.2,152,1513,INCINERATE,CRUNCH,DISARMING_VOICE
gothorita_shadow,Gothorita (Shadow),63.2,112.2,132.7,134,1997,CONFUSION,FUTURE_SIGHT,PSYCHIC
houndoom_shadow,Houndoom (Shadow),63.2,139.5,97.3,118,1603,SNARL,FOUL_PLAY,FLAMETHROWER
lycanroc_dusk,Lycanroc (Dusk),63.2,144.5,91.9,117,1556,SUCKER_PUNCH,STONE_EDGE,TRAILBLAZE
darmanitan_galarian_standard,Darmanitan (Galarian),63.1,149.7,72,138,1490,ICE_FANG,AVALANCHE,SUPER_POWER
gigalith,Gigalith,63.1,127.2,118.4,117,1763,MUD_SLAP,SUPER_POWER,METEOR_BEAM
shaymin_land,Shaymin (Land),63.1,117.8,122.2,132,1902,MAGICAL_LEAF,GRASS_KNOT,SEED_FLARE
infernape_shadow,Infernape (Shadow),63,136.6,100.4,119,1633,FIRE_SPIN,CLOSE_COMBAT,BLAST_BURN
crabominable,Crabominable,62.9,136.8,88.5,135,1635,BUBBLE,ICE_PUNCH,BRICK_BREAK
kabutops_shadow,Kabutops (Shadow),62.8,135.4,119.7,102,1655,FURY_CUTTER,STONE_EDGE,WATER_PULSE
manectric_shadow,Manectric (Shadow),62.8,142.4,91.3,121,1574,SNARL,WILD_CHARGE,PSYCHIC_FANGS
stunky,Stunky,62.8,114.2,88.2,147,1482,BITE,CRUNCH,TRAILBLAZE
flaaffy,Flaaffy,62.7,121.5,100.4,151,1844,CHARGE_BEAM,DISCHARGE,TRAILBLAZE
lilligant_hisuian,Lilligant (Hisuian),62.7,133.4,107.7,117,1683,BULLET_SEED,UPPER_HAND,PETAL_BLIZZARD
stonjourner,Stonjourner,62.7,125.5,107.9,132,1790,ROCK_THROW,ROCK_SLIDE,STOMP
stufful,Stufful,62.7,124.8,92.1,156,1795,TACKLE,SUPER_POWER,STOMP
glimmora,Glimmora,62.6,137.6,102.9,115,1631,ROCK_THROW,METEOR_BEAM,POWER_GEM
boldore,Boldore,62.5,124.4,109.5,132,1799,MUD_SLAP,ROCK_SLIDE,BULLDOZE
yanma,Yanma,62.5,130.8,89.6,146,1713,WING_ATTACK,AERIAL_ACE,SILVER_WIND
archen_shadow,Archen (Shadow),62.4,159.5,76,116,1408,WING_ATTACK,ANCIENT_POWER,CRUNCH
sudowoodo_shadow,Sudowoodo (Shadow),62.4,117.1,130.1,126,1921,COUNTER,METEOR_BEAM,TRAILBLAZE
boldore_shadow,Boldore (Shadow),62.3,125.3,109.2,131,1795,MUD_SLAP,ROCK_SLIDE,BULLDOZE
drowzee_shadow,Drowzee (Shadow),62.3,87.3,126.8,142,1575,CONFUSION,PSYSHOCK,PSYCHIC
eelektross,Eelektross,62.3,133.8,99.7,126,1682,VOLT_SWITCH,DRAGON_CLAW,THUNDERBOLT
raticate,Raticate,62.2,125.9,116,122,1783,QUICK_ATTACK,HYPER_FANG,DIG
tangela_shadow,Tangela (Shadow),62.2,125.5,122.8,116,1790,VINE_WHIP,GRASS_KNOT,SLUDGE_BOMB
lycanroc_midday,Lycanroc (Midday),62.1,142.7,93.1,118,1569,SUCKER_PUNCH,STONE_EDGE,DRILL_RUN
ribombee,Ribombee,62.1,136.2,105.9,114,1645,FAIRY_WIND,DAZZLING_GLEAM,BUG_BUZZ
kingler,Kingler,62,144.5,115.6,93,1554,BUBBLE,CRABHAMMER,VICE_GRIP
