speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore
koffing_shadow,Koffing (Shadow),55.4,,,,,INFESTATION,DARK_PULSE,SLUDGE_BOMB,48.6,35,56.7,23.6
chatot,Chatot,55.2,,,,,PECK,SKY_ATTACK,NIGHT_SHADE,51.7,42.2,53.7,47.1
gorebyss,Gorebyss,55.2,,,,,WATER_GUN,PSYCHIC,WATER_PULSE,53.8,43.8,51.4,47.9
audino,Audino,55,,,,,POUND,DISARMING_VOICE,HYPER_BEAM,46.8,42.2,62.9,47.3
accelgor,Accelgor,54.8,,,,,INFESTATION,BUG_BUZZ,ACID_SPRAY,50.4,38.6,55.7,31.5
cofagrigus,Cofagrigus,54.8,,,,,ASTONISH,SHADOW_BALL,DARK_PULSE,44.6,33.8,64.4,32.5
phanpy,Phanpy,54.7,,,,,ROCK_SMASH,BODY_SLAM,ROCK_SLIDE,50,37.7,54.7,45
pineco_shadow,Pineco (Shadow),54.7,,,,,BUG_BITE,SAND_TOMB,GYRO_BALL,55.3,48.1,47.7,47.1
tentacool,Tentacool,54.4,,,,,BUBBLE,WRAP,BUBBLE_BEAM,53.5,46.5,44.9,48.8
kabuto,Kabuto,54.3,,,,,MUD_SHOT,ANCIENT_POWER,AQUA_JET,50,44.2,51.1,30.2
butterfree,Butterfree,54.2,,,,,CONFUSION,PSYCHIC,SIGNAL_BEAM,50.8,35.3,54.9,44.3
cherrim_overcast,Cherrim (Overcast),54.2,,,,,BULLET_SEED,SOLAR_BEAM,DAZZLING_GLEAM,44.3,28.7,61.6,29.5
piplup,Piplup,54.2,,,,,BUBBLE,DRILL_PECK,ICY_WIND,50,45.6,51.4,32.5
seadra,Seadra,53.9,,,,,DRAGON_BREATH,HYDRO_PUMP,BLIZZARD,53.8,43.8,45.5,49.4
raticate_shadow,Raticate (Shadow),53.6,,,,,QUICK_ATTACK,HYPER_FANG,DIG,43.4,41.8,55,34.8
axew,Axew,53.4,,,,,SCRATCH,DRAGON_CLAW,AQUA_TAIL,50.5,41.2,51.9,46
espeon,Espeon,53.3,,,,,CONFUSION,SHADOW_BALL,PSYCHIC,54.3,39.5,47.8,46.9
vanilluxe,Vanilluxe,53.2,,,,,FROST_BREATH,BLIZZARD,SIGNAL_BEAM,54,41.8,43.7,50.5
krabby,Krabby,52.7,,,,,BUBBLE,VICE_GRIP,BUBBLE_BEAM,50.8,48.3,44.4,36.3
pineco,Pineco,52.6,,,,,BUG_BITE,RETURN,SAND_TOMB,52,44.5,49.8,45.4
weezing_galarian,Weezing (Galarian),52.6,,,,,TACKLE,SLUDGE,PLAY_ROUGH,46.5,36.2,54,44.8
azelf,Azelf,52.5,,,,,CONFUSION,FUTURE_SIGHT,FIRE_BLAST,55,41.2,39,46
pancham,Pancham,52.3,,,,,LOW_KICK,BODY_SLAM,CRUNCH,47.1,38.8,52.6,35.3
deoxys_speed,Deoxys (Speed),52.1,,,,,CHARGE_BEAM,PSYCHO_BOOST,THUNDERBOLT,39.5,25.8,61.3,21.1
anorith_shadow,Anorith (Shadow),51,,,,,STRUGGLE_BUG,CROSS_POISON,ANCIENT_POWER,48.5,37.4,42.2,36.3
corphish,Corphish,51,,,,,BUBBLE,AQUA_JET,VICE_GRIP,50,41.5,45.5,32.5
ferroseed,Ferroseed,50.5,,,,,METAL_CLAW,IRON_HEAD,FLASH_CANNON,44,34.1,53.1,38.6
hitmonlee_shadow,Hitmonlee (Shadow),50.4,,,,,ROCK_SMASH,CLOSE_COMBAT,STONE_EDGE,51.1,36.4,39.5,44.6
porygon_shadow,Porygon (Shadow),50.1,,,,,CHARGE_BEAM,DISCHARGE,SIGNAL_BEAM,41.9,27.3,50.3,26.4
ponyta_galarian,Ponyta (Galarian),50,,,,,PSYCHO_CUT,PLAY_ROUGH,PSYBEAM,37.3,33.9,56,21.9
timburr,Timburr,49.8,,,,,LOW_KICK,BRICK_BREAK,ROCK_TOMB,44.7,33.5,49.3,37.8
tauros,Tauros,49.3,,,,,TACKLE,HORN_ATTACK,EARTHQUAKE,47,40.7,46.2,44.3
anorith,Anorith,48.7,,,,,STRUGGLE_BUG,CROSS_POISON,ANCIENT_POWER,45.2,36.1,41.1,34.2
hitmonlee,Hitmonlee,48.4,,,,,ROCK_SMASH,CLOSE_COMBAT,STONE_EDGE,48,34.2,41.4,43.5
stantler_shadow,Stantler (Shadow),48.4,,,,,TACKLE,WILD_CHARGE,STOMP,48.2,40.7,42.2,43.5
munna,Munna,48.2,,,,,CHARGE_BEAM,PSYSHOCK,DAZZLING_GLEAM,41.3,31.4,47.7,26.6
stantler,Stantler,48,,,,,TACKLE,WILD_CHARGE,STOMP,45.3,39.5,45.7,42.7
deerling,Deerling,45.9,,,,,TACKLE,WILD_CHARGE,SEED_BOMB,41,36.2,45.2,39.1
reuniclus,Reuniclus,45.8,,,,,HIDDEN_POWER_FIGHTING,SHADOW_BALL,FUTURE_SIGHT,40.7,31.5,46.3,37.6
lopunny,Lopunny,45.4,,,,,LOW_KICK,FIRE_PUNCH,FOCUS_BLAST,37.3,33.2,49.3,33.1
duosion,Duosion,44.8,,,,,HIDDEN_POWER_PSYCHIC,PSYSHOCK,THUNDER,43.3,33.5,41.1,37.2
swirlix,Swirlix,43.9,,,,,TACKLE,ENERGY_BALL,DRAINING_KISS,38.3,32.7,42.1,39.9
solosis,Solosis,43.7,,,,,HIDDEN_POWER_PSYCHIC,PSYSHOCK,THUNDER,43.3,33.3,37.5,36.7
clefairy,Clefairy,43.2,,,,,ZEN_HEADBUTT,BODY_SLAM,DISARMING_VOICE,36.4,31.7,45.4,31
mienfoo,Mienfoo,42.2,,,,,LOW_KICK,BRICK_BREAK,FOCUS_BLAST,36.6,27.7,42.9,31.2
spoink,Spoink,41.5,,,,,ZEN_HEADBUTT,SHADOW_BALL,MIRROR_COAT,38.3,30.3,37.3,38.2
unown,Unown,38.8,,,,,HIDDEN_POWER_PSYCHIC,STRUGGLE,,38.6,30.6,26.7,33.6
slaking,Slaking,28.6,,,,,YAWN,BODY_SLAM,EARTHQUAKE,22.3,21.9,33.4,6.3
