speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2
pidgeotto,Pidgeotto,70.5,110.9,100.8,147,1644,WING_ATTACK,AIR_CUTTER,TWISTER
rotom,Rotom,70.5,132.4,120.4,106,1691,ASTONISH,THUNDERBOLT,OMINOUS_WIND
sneasel_hisuian,Sneasel (Hisuian),70.5,133.9,111.7,111,1662,POISON_JAB,CLOSE_COMBAT,X_SCISSOR
tyrantrum_shadow,Tyrantrum (Shadow),70.5,129,115.1,116,1724,DRAGON_TAIL,CRUNCH,ROCK_TOMB
buneary,Buneary,70.4,121.8,100.8,135,1659,QUICK_ATTACK,SWIFT,FIRE_PUNCH
poliwhirl,Poliwhirl,70.4,114.2,115.9,148,1961,BUBBLE,SCALD,MUD_BOMB
cherrim_sunny,Cherrim (Sunshine),70.3,121.8,116.2,130,1843,BULLET_SEED,WEATHER_BALL_FIRE,SOLAR_BEAM
dolliv,Dolliv,70.3,118.4,122.6,130,1890,MAGICAL_LEAF,EARTH_POWER,TRAILBLAZE
gardevoir_shadow,Gardevoir (Shadow),70.3,136.5,115.6,104,1642,CHARM,TRIPLE_AXEL,SHADOW_BALL
growlithe_hisuian,Growlithe (Hisuian),70.3,131.9,89.9,142,1684,EMBER,ROCK_SLIDE,CRUNCH
mienfoo,Mienfoo,70.3,142.7,93.2,118,1571,LOW_KICK,BRICK_BREAK,HIGH_JUMP_KICK
ninjask,Ninjask,70.3,144.7,88.4,121,1549,FURY_CUTTER,SHADOW_BALL,AERIAL_ACE
grapploct,Grapploct,70.2,130.3,107.1,123,1718,WATERFALL,SUPER_POWER,ICE_PUNCH
mankey_shadow,Mankey (Shadow),70.1,136.9,81.5,113,1262,KARATE_CHOP,CROSS_CHOP,BRICK_BREAK
mismagius_shadow,Mismagius (Shadow),70.1,131.6,123.6,104,1693,HEX,SHADOW_BALL,DARK_PULSE
urshifu_rapid_strike,Urshifu (Rapid Strike),70.1,136.5,97.7,121,1616,COUNTER,AQUA_JET,DYNAMIC_PUNCH
golem,Golem,70,125.1,122.2,117,1791,MUD_SLAP,STONE_EDGE,ROCK_BLAST
omanyte,Omanyte,70,128,135.2,101,1750,MUD_SHOT,ROCK_TOMB,ROCK_BLAST
seviper,Seviper,70,137.5,90,131,1623,POISON_JAB,POISON_FANG,WRAP
sneasel_shadow,Sneasel (Shadow),70,133.9,111.7,111,1662,ICE_SHARD,AVALANCHE,FOUL_PLAY
tyrunt_shadow,Tyrunt (Shadow),70,126.6,107.8,129,1763,DRAGON_TAIL,ROCK_TOMB,STOMP
alakazam_shadow,Alakazam (Shadow),69.9,155.8,101.4,91,1439,PSYCHO_CUT,FIRE_PUNCH,SHADOW_BALL
bisharp,Bisharp,69.9,139.8,109.7,105,1611,SNARL,DARK_PULSE,X_SCISSOR
nidorino,Nidorino,69.9,123.3,104.3,141,1814,POISON_STING,SLUDGE_BOMB,DIG
exploud,Exploud,69.8,119.7,99.4,157,1870,ASTONISH,CRUNCH,DISARMING_VOICE
grovyle_shadow,Grovyle (Shadow),69.8,136.3,103.2,117,1647,BULLET_SEED,LEAF_BLADE,AERIAL_ACE
karrablast,Karrablast,69.8,127.7,85.7,127,1390,FURY_CUTTER,X_SCISSOR,DRILL_RUN
zoroark,Zoroark,69.8,157.3,87.9,103,1425,SHADOW_CLAW,FOUL_PLAY,SLUDGE_BOMB
gloom,Gloom,69.7,121.3,115.9,131,1844,ACID,SLUDGE_BOMB,MOONBLAST
luxray,Luxray,69.7,138,98.9,119,1626,SPARK,WILD_CHARGE,PSYCHIC_FANGS
carracosta,Carracosta,69.6,121.4,126.9,120,1850,WATER_GUN,LIQUIDATION,BODY_SLAM
chandelure,Chandelure,69.6,151.4,105.2,93,1482,INCINERATE,SHADOW_BALL,FLAME_CHARGE
hitmonchan,Hitmonchan,69.6,128.9,137.4,98,1736,COUNTER,ICE_PUNCH,THUNDER_PUNCH
honchkrow,Honchkrow,69.6,149.9,68.9,145,1500,PECK,BRAVE_BIRD,DARK_PULSE
quilava,Quilava,69.6,126.6,109.4,128,1774,EMBER,FLAME_CHARGE,DIG
sharpedo,Sharpedo,69.6,166.6,64,126,1345,WATERFALL,CRUNCH,POISON_FANG
skrelp,Skrelp,69.6,104.1,104.1,127,1379,ACID,AQUA_TAIL,TWISTER
torracat,Torracat,69.6,135.5,89.8,135,1645,EMBER,FLAME_CHARGE,CRUNCH
drilbur,Drilbur,69.5,139.4,81.5,142,1614,MUD_SLAP,DRILL_RUN,ROCK_TOMB
oddish,Oddish,69.5,122.6,106.7,120,1571,ACID,SEED_BOMB,SLUDGE_BOMB
sneasel_hisuian_shadow,Sneasel (Hisuian) (Shadow),69.5,133.9,111.7,111,1662,POISON_JAB,CLOSE_COMBAT,X_SCISSOR
exploud_shadow,Exploud (Shadow),69.4,119.7,99.4,157,1870,ASTONISH,CRUNCH,DISARMING_VOICE
oddish_shadow,Oddish (Shadow),69.4,122.6,106.7,120,1571,ACID,SEED_BOMB,SLUDGE_BOMB
cloyster,Cloyster,69.3,119,169.7,93,1880,ICE_SHARD,ICY_WIND,LIQUIDATION
slowking_shadow,Slowking (Shadow),69.3,113.4,120.9,144,1975,CONFUSION,SURF,BLIZZARD
gothitelle,Gothitelle,69.2,115.3,140.9,119,1934,CONFUSION,ROCK_SLIDE,FUTURE_SIGHT
jolteon,Jolteon,69.2,137.4,114.7,103,1624,THUNDER_SHOCK,DISCHARGE,LAST_RESORT
mankey,Mankey,69.2,136.9,81.5,113,1262,KARATE_CHOP,CROSS_CHOP,BRICK_BREAK
mewtwo_shadow,Mewtwo (Shadow),69.2,147.3,94.4,106,1475,PSYCHO_CUT,PSYSTRIKE,THUNDERBOLT
rhyperior_shadow,Rhyperior (Shadow),69.2,126.7,104.5,134,1775,MUD_SLAP,BREAKING_SWIPE,ROCK_WRECKER
chandelure_shadow,Chandelure (Shadow),69.1,151.4,105.2,93,1482,INCINERATE,SHADOW_BALL,FLAME_CHARGE
stoutland,Stoutland,69.1,123.8,116.2,125,1799,SAND_ATTACK,WILD_CHARGE,CRUNCH
omanyte_shadow,Omanyte (Shadow),69,128,135.2,101,1750,MUD_SHOT,ROCK_TOMB,ROCK_BLAST
drilbur_shadow,Drilbur (Shadow),68.9,139.4,81.5,142,1614,MUD_SLAP,DRILL_RUN,ROCK_TOMB
kubfu,Kubfu,68.8,136.5,95.5,125,1632,COUNTER,CLOSE_COMBAT,BRICK_BREAK
poipole,Poipole,68.8,119.7,113.5,137,1863,PECK,SLUDGE_BOMB,FELL_STINGER
espeon,Espeon,68.7,148,105.6,97,1517,CONFUSION,PSYCHIC_FANGS,SHADOW_BALL
pignite_shadow,Pignite (Shadow),68.7,127.3,87,158,1751,EMBER,ROCK_TOMB,FLAME_CHARGE
buzzwole,Buzzwole,68.6,128.2,111.6,122,1747,COUNTER,SUPER_POWER,LUNGE
frosmoth,Frosmoth,68.6,141.5,101,111,1587,POWDER_SNOW,ICY_WIND,BUG_BUZZ
houndour_shadow,Houndour (Shadow),68.6,140.3,82.3,120,1387,EMBER,CRUNCH,FLAMETHROWER
trapinch_shadow,Trapinch (Shadow),68.6,148.7,78.1,120,1395,SAND_ATTACK,SAND_TOMB,CRUNCH
crobat,Crobat,68.5,121.2,118.1,129,1847,AIR_SLASH,POISON_FANG,SHADOW_BALL
minun,Minun,68.5,116.3,127,130,1922,QUICK_ATTACK,THUNDERBOLT,GRASS_KNOT
carracosta_shadow,Carracosta (Shadow),68.4,121.4,126.9,120,1850,WATER_GUN,LIQUIDATION,BODY_SLAM
drakloak,Drakloak,68.4,130.3,93.1,142,1724,DRAGON_TAIL,SHADOW_BALL,OUTRAGE
granbull,Granbull,68.4,135.3,88.3,139,1662,CHARM,CLOSE_COMBAT,CRUNCH
ivysaur_shadow,Ivysaur (Shadow),68.4,119.8,121.3,129,1877,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB
poliwhirl_shadow,Poliwhirl (Shadow),68.4,114.2,115.9,148,1961,BUBBLE,SCALD,MUD_BOMB
rhyperior,Rhyperior,68.3,126.7,104.5,134,1775,MUD_SLAP,BREAKING_SWIPE,ROCK_WRECKER
tauros,Tauros,68.3,125.1,119.5,120,1795,TACKLE,TRAILBLAZE,HORN_ATTACK
arbok,Arbok,68.2,123.7,120.1,122,1814,ACID,DARK_PULSE,SLUDGE_WAVE
dustox,Dustox,68.2,94.9,148.7,142,2005,CONFUSION,SLUDGE_BOMB,SILVER_WIND
graveler_shadow,Graveler (Shadow),68.2,122.6,129.8,115,1831,MUD_SLAP,ROCK_SLIDE,DIG
grotle_shadow,Grotle (Shadow),68.2,117.8,114.8,141,1908,RAZOR_LEAF,BODY_SLAM,ENERGY_BALL
zapdos_galarian,Zapdos (Galarian),68.2,135.6,107.2,113,1645,COUNTER,FLY,BRAVE_BIRD
herdier,Herdier,68,118.8,111.6,142,1885,SAND_ATTACK,DIG,THUNDERBOLT
porygon,Porygon,68,120,115.4,135,1870,QUICK_ATTACK,DISCHARGE,HYPER_BEAM
regice_shadow,Regice (Shadow),68,105.7,178.4,111,2095,LOCK_ON,BLIZZARD,THUNDER
vanillish,Vanillish,68,123.6,120.5,122,1818,ASTONISH,ICY_WIND,SIGNAL_BEAM
darmanitan_standard,Darmanitan (Standard),67.9,149.7,72,138,1490,INCINERATE,ROCK_SLIDE,OVERHEAT
mesprit,Mesprit,67.9,123.5,128,114,1804,CONFUSION,SWIFT,FUTURE_SIGHT
rhyhorn_shadow,Rhyhorn (Shadow),67.9,112.5,111,159,1987,MUD_SLAP,BULLDOZE,STOMP
darmanitan_standard_shadow,Darmanitan (Standard) (Shadow),67.8,149.7,72,138,1490,INCINERATE,ROCK_SLIDE,OVERHEAT
ho_oh,Ho-Oh,67.8,122.9,128.4,114,1801,INCINERATE,BRAVE_BIRD,EARTHQUAKE
quilava_shadow,Quilava (Shadow),67.8,126.6,109.4,128,1774,EMBER,FLAME_CHARGE,DIG
revavroom,Revavroom,67.8,135.6,102.4,119,1655,METAL_SOUND,OVERHEAT,GYRO_BALL
krokorok,Krokorok,67.7,134,87.9,142,1674,MUD_SLAP,CRUNCH,EARTHQUAKE
prinplup_shadow,Prinplup (Shadow),67.7,118.6,117,136,1889,BUBBLE,ICY_WIND,HYDRO_PUMP
teddiursa_shadow,Teddiursa (Shadow),67.7,131.5,90.4,142,1690,LICK,SWIFT,CROSS_CHOP
klawf,Klawf,67.6,121,128.1,119,1846,MUD_SLAP,BULLDOZE,ROCK_TOMB
omastar,Omastar,67.6,126.6,128.4,109,1773,MUD_SHOT,ROCK_SLIDE,HYDRO_PUMP
polteageist,Polteageist,67.6,142.8,115.6,95,1569,HEX,SHADOW_BALL,DARK_PULSE
honchkrow_shadow,Honchkrow (Shadow),67.5,149.9,68.9,145,1500,PECK,BRAVE_BIRD,DARK_PULSE
honedge,Honedge,67.5,122.1,127,118,1832,PSYCHO_CUT,GYRO_BALL,IRON_HEAD
kyogre_shadow,Kyogre (Shadow),67.4,133.9,116.5,104,1623,WATERFALL,AVALANCHE,SURF
alakazam,Alakazam,67.3,155.8,101.4,91,1439,PSYCHO_CUT,FIRE_PUNCH,SHADOW_BALL
dugtrio_alolan_shadow,Dugtrio (Alolan) (Shadow),67.3,148.1,112.9,90,1506,MUD_SLAP,MUD_BOMB,IRON_HEAD
duraludon,Duraludon,67.3,137.7,112.2,105,1623,DRAGON_TAIL,DRAGON_CLAW,FLASH_CANNON
goldeen,Goldeen,67.3,115.9,105,120,1462,PECK,AQUA_TAIL,HORN_ATTACK
rhydon_shadow,Rhydon (Shadow),67.3,126.2,103.3,136,1776,MUD_SLAP,STONE_EDGE,SURF
floragato,Floragato,67.2,124.4,110.5,131,1803,LEAFAGE,GRASS_KNOT,PLAY_ROUGH
graveler,Graveler,67.2,121.4,130.9,116,1845,MUD_SLAP,ROCK_SLIDE,DIG
darumaka_galarian,Darumaka (Galarian),67,131.9,82.3,157,1706,ICE_FANG,ICE_PUNCH,ICE_BEAM
exeggutor_shadow,Exeggutor (Shadow),67,136.1,92.5,131,1650,CONFUSION,SEED_BOMB,PSYCHIC
sudowoodo,Sudowoodo,67,117.1,130.1,126,1921,COUNTER,METEOR_BEAM,TRAILBLAZE
klinklang,Klinklang,66.9,124.2,139.5,104,1804,METAL_SOUND,MIRROR_SHOT,ZAP_CANNON
nidorino_shadow,Nidorino (Shadow),66.9,123.3,104.3,141,1814,POISON_STING,SLUDGE_BOMB,DIG
purugly,Purugly,66.9,125.5,105.5,134,1775,SHADOW_CLAW,AERIAL_ACE,THUNDER
rillaboom,Rillaboom,66.9,132.4,99.3,129,1696,RAZOR_LEAF,DRUM_BEATING,FRENZY_PLANT
rotom_mow,Rotom (Mow),66.9,128.8,144.9,93,1737,THUNDER_SHOCK,OMINOUS_WIND,LEAF_STORM
sneasel,Sneasel,66.9,133.9,111.7,111,1662,ICE_SHARD,AVALANCHE,FOUL_PLAY
raboot,Raboot,66.8,128.8,103.7,130,1738,FIRE_SPIN,FLAME_CHARGE,FLAMETHROWER
aggron_shadow,Aggron (Shadow),66.7,116.6,155.7,106,1925,DRAGON_TAIL,ROCK_TOMB,THUNDER
falinks,Falinks,66.7,127.5,119.1,115,1748,COUNTER,SUPER_POWER,MEGAHORN
dugtrio,Dugtrio,66.6,136.7,120,100,1643,SUCKER_PUNCH,MUD_BOMB,STONE_EDGE
dugtrio_alolan,Dugtrio (Alolan),66.6,148.1,112.9,90,1506,MUD_SLAP,MUD_BOMB,IRON_HEAD
cloyster_shadow,Cloyster (Shadow),66.5,119,169.7,93,1880,ICE_SHARD,ICY_WIND,LIQUIDATION
gardevoir,Gardevoir,66.5,136.5,115.6,104,1642,CHARM,TRIPLE_AXEL,SHADOW_BALL
breloom,Breloom,66.4,149.9,96.7,103,1494,FORCE_PALM,DYNAMIC_PUNCH,GRASS_KNOT
clamperl,Clamperl,66.4,124.3,126,105,1646,WATER_GUN,BODY_SLAM,WATER_PULSE
zygarde_10,Zygarde (10% Forme),66.4,138.1,119.1,98,1613,DRAGON_TAIL,CRUNCH,EARTHQUAKE
gothorita,Gothorita,66.2,112.2,132.7,134,1997,CONFUSION,FUTURE_SIGHT,PSYCHIC
swanna_shadow,Swanna (Shadow),66.2,128.5,101,134,1742,WATER_GUN,FLY,ICE_BEAM
comfey,Comfey,66.1,116.2,157.4,105,1922,VINE_WHIP,GRASS_KNOT,DRAINING_KISS
carnivine,Carnivine,66,130.1,101.8,130,1724,VINE_WHIP,POWER_WHIP,CRUNCH
cubone_shadow,Cubone (Shadow),66,88.2,133.6,127,1497,MUD_SLAP,BONE_CLUB,DIG
trapinch,Trapinch,66,148.7,78.1,120,1395,SAND_ATTACK,SAND_TOMB,CRUNCH
nuzleaf_shadow,Nuzleaf (Shadow),65.9,125.2,78.1,157,1536,FEINT_ATTACK,LEAF_BLADE,FOUL_PLAY
ambipom_shadow,Ambipom (Shadow),65.8,133.8,100.5,124,1670,ASTONISH,AERIAL_ACE,LOW_SWEEP
dugtrio_shadow,Dugtrio (Shadow),65.8,136.7,120,100,1643,SUCKER_PUNCH,MUD_BOMB,STONE_EDGE
haxorus,Haxorus,65.7,151.4,95.1,103,1485,DRAGON_TAIL,BREAKING_SWIPE,SURF
vileplume,Vileplume,65.7,128.8,112.7,120,1743,ACID,SLUDGE_BOMB,PETAL_BLIZZARD
watchog_shadow,Watchog (Shadow),65.7,125.1,114,125,1785,LOW_KICK,CRUNCH,HYPER_FANG
banette,Banette,65.6,145.2,92.2,115,1542,SHADOW_CLAW,SHADOW_BALL,DAZZLING_GLEAM
exeggutor,Exeggutor,65.6,136.1,92.5,131,1650,CONFUSION,SEED_BOMB,PSYCHIC
oricorio_pom_pom,Oricorio (Pom-Pom),65.6,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE
pineco,Pineco,65.6,103.3,115.1,127,1511,BUG_BITE,ROCK_TOMB,SAND_TOMB
teddiursa,Teddiursa,65.6,131.5,90.4,142,1690,LICK,SWIFT,CROSS_CHOP
wobbuffet_shadow,Wobbuffet (Shadow),65.6,63,101.6,333,2134,COUNTER,MIRROR_COAT,FRUSTRATION
arbok_shadow,Arbok (Shadow),65.5,123.7,120.1,122,1814,ACID,DARK_PULSE,SLUDGE_WAVE
houndour,Houndour,65.5,140.3,82.3,120,1387,EMBER,CRUNCH,FLAMETHROWER
mr_mime_galarian,Mr. Mime (Galarian),65.5,130.4,127,104,1724,CONFUSION,ICE_PUNCH,TRIPLE_AXEL
nuzleaf,Nuzleaf,65.5,125.2,78.1,157,1536,FEINT_ATTACK,LEAF_BLADE,FOUL_PLAY
watchog,Watchog,65.5,125.1,114,125,1785,LOW_KICK,CRUNCH,HYPER_FANG
crobat_shadow,Crobat (Shadow),65.4,121.2,118.1,129,1847,AIR_SLASH,POISON_FANG,SHADOW_BALL
entei_shadow,Entei (Shadow),65.4,128.8,95.1,139,1705,FIRE_FANG,FLAME_CHARGE,SCORCHING_SANDS
rhyhorn,Rhyhorn,65.4,112.5,111,159,1987,MUD_SLAP,BULLDOZE,STOMP
ho_oh_shadow,Ho-Oh (Shadow),65.3,123.4,126.4,113,1764,INCINERATE,BRAVE_BIRD,EARTHQUAKE
rhydon,Rhydon,65.3,126.2,103.3,136,1776,MUD_SLAP,STONE_EDGE,SURF
wormadam_plant,Wormadam (Plant),65.3,110,144.8,128,2040,SUCKER_PUNCH,ENERGY_BALL,BUG_BUZZ
omastar_shadow,Omastar (Shadow),65.2,126.6,128.4,109,1773,MUD_SHOT,ROCK_SLIDE,HYDRO_PUMP
cinccino,Cinccino,65.1,134.9,96.1,128,1661,CHARM,AQUA_TAIL,THUNDERBOLT
exeggutor_alolan,Exeggutor (Alolan),65.1,134.4,94.8,131,1670,DRAGON_TAIL,SEED_BOMB,DRACO_METEOR
heliolisk,Heliolisk,65.1,138.1,112.1,105,1626,VOLT_SWITCH,BREAKING_SWIPE,PARABOLIC_CHARGE
kabutops,Kabutops,65.1,135.4,119.7,102,1655,FURY_CUTTER,STONE_EDGE,WATER_PULSE
rotom_wash,Rotom (Wash),65.1,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,HYDRO_PUMP
cursola,Cursola,65,145.6,111,95,1537,ASTONISH,NIGHT_SHADE,POWER_GEM
grotle,Grotle,65,117.8,114.8,141,1908,RAZOR_LEAF,BODY_SLAM,ENERGY_BALL
porygon2,Porygon2,64.9,122.1,117.9,127,1830,LOCK_ON,TRI_ATTACK,ZAP_CANNON
weavile,Weavile,64.9,141.9,105.1,106,1582,SNARL,AVALANCHE,FOUL_PLAY
luxio,Luxio,64.8,133.2,91,139,1687,SPARK,WILD_CHARGE,CRUNCH
ponyta_galarian,Ponyta (Galarian),64.8,133.5,108.2,116,1676,PSYCHO_CUT,SWIFT,PLAY_ROUGH
gothitelle_shadow,Gothitelle (Shadow),64.7,115.3,140.9,119,1934,CONFUSION,ROCK_SLIDE,FUTURE_SIGHT
tsareena,Tsareena,64.7,130.4,120.6,109,1715,MAGICAL_LEAF,TRIPLE_AXEL,HIGH_JUMP_KICK
bonsly,Bonsly,64.6,116.8,124.3,127,1845,ROCK_THROW,ROCK_TOMB,ROCK_SLIDE
gloom_shadow,Gloom (Shadow),64.6,121.3,115.9,131,1844,ACID,SLUDGE_BOMB,MOONBLAST
purugly_shadow,Purugly (Shadow),64.6,125.5,105.5,134,1775,SHADOW_CLAW,AERIAL_ACE,THUNDER
simisage,Simisage,64.6,135.9,95.8,126,1642,VINE_WHIP,GRASS_KNOT,CRUNCH
arboliva,Arboliva,64.5,129.2,116.6,115,1734,MAGICAL_LEAF,EARTH_POWER,TRAILBLAZE
seel,Seel,64.5,84,114.2,149,1431,WATER_GUN,AQUA_TAIL,ICY_WIND
stunky_shadow,Stunky (Shadow),64.5,114.2,88.2,147,1482,BITE,CRUNCH,TRAILBLAZE
rotom_heat,Rotom (Heat),64.4,128.8,144.9,93,1737,THUNDER_SHOCK,OVERHEAT,THUNDERBOLT
ursaluna,Ursaluna,64.4,125.6,98.6,144,1786,TACKLE,SWIFT,HIGH_HORSEPOWER
exeggutor_alolan_shadow,Exeggutor (Alolan) (Shadow),64.3,134.4,94.8,131,1670,DRAGON_TAIL,SEED_BOMB,DRACO_METEOR
meowstic_female,Meowstic (Female),64.3,117.1,123.9,132,1917,CONFUSION,SHADOW_BALL,PSYCHIC
onix_shadow,Onix (Shadow),64.3,84,207.5,105,1831,ROCK_THROW,ROCK_SLIDE,SAND_TOMB
swanna,Swanna,64.3,128.5,101,134,1742,AIR_SLASH,FLY,ICE_BEAM
jynx,Jynx,64.2,141.2,102.2,110,1588,CONFUSION,AVALANCHE,PSYSHOCK
ursaluna_shadow,Ursaluna (Shadow),64.2,125.6,98.6,144,1786,TACKLE,SWIFT,HIGH_HORSEPOWER
blissey,Blissey,64.1,81,111.2,307,2769,ZEN_HEADBUTT,WILD_CHARGE,DAZZLING_GLEAM
onix,Onix,64.1,84,207.5,105,1831,ROCK_THROW,ROCK_SLIDE,SAND_TOMB
rotom_fan,Rotom (Fan),64.1,128.8,144.9,93,1737,ASTONISH,THUNDERBOLT,OMINOUS_WIND
groudon_shadow,Groudon (Shadow),64,133.9,116.5,104,1623,MUD_SHOT,PRECIPICE_BLADES,FIRE_PUNCH
meowstic,Meowstic (Male),64,117.1,123.9,132,1917,CONFUSION,PSYCHIC,THUNDERBOLT
stakataka,Stakataka,64,119.5,169,93,1880,ROCK_THROW,STONE_EDGE,BULLDOZE
persian_alolan,Persian (Alolan),63.8,122.4,112.5,133,1833,FEINT_ATTACK,FOUL_PLAY,PLAY_ROUGH
tentacool,Tentacool,63.8,94.1,137.8,113,1466,POISON_STING,WATER_PULSE,WRAP
cubone,Cubone,63.7,88.2,133.6,127,1497,MUD_SLAP,BONE_CLUB,RETURN
diancie,Diancie,63.7,119.1,175.1,89,1858,ROCK_THROW,ROCK_SLIDE,MOONBLAST
eldegoss,Eldegoss,63.7,108.4,160.4,119,2070,BULLET_SEED,GRASS_KNOT,ENERGY_BALL
infernape,Infernape,63.7,136.6,100.4,119,1633,FIRE_SPIN,CLOSE_COMBAT,BLAST_BURN
weavile_shadow,Weavile (Shadow),63.7,141.9,105.1,106,1582,SNARL,AVALANCHE,FOUL_PLAY
pineco_shadow,Pineco (Shadow),63.6,103.3,115.1,127,1511,BUG_BITE,ROCK_TOMB,SAND_TOMB
reuniclus_shadow,Reuniclus (Shadow),63.6,126.9,94.9,147,1771,CHARM,PSYSHOCK,SHADOW_BALL
entei,Entei,63.5,129.3,96.1,140,1741,FIRE_FANG,FLAME_CHARGE,SCORCHING_SANDS
banette_shadow,Banette (Shadow),63.4,145.9,91.6,115,1538,SHADOW_CLAW,SHADOW_BALL,DAZZLING_GLEAM
simisear,Simisear,63.4,135.9,95.8,126,1642,FIRE_SPIN,CRUNCH,FLAMETHROWER
tangela,Tangela,63.4,125.5,122.8,116,1790,VINE_WHIP,GRASS_KNOT,SLUDGE_BOMB
tentacool_shadow,Tentacool (Shadow),63.4,94.1,137.8,113,1466,POISON_STING,WATER_PULSE,WRAP
lycanroc_midnight,Lycanroc (Midnight),63.3,132.6,99.7,127,1680,COUNTER,STONE_EDGE,PSYCHIC_FANGS
oricorio_baile,Oricorio (Baile),63.3,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE
drowzee,Drowzee,63.2,87.3,126.8,142,1575,CONFUSION,PSYSHOCK,RETURN
fuecoco,Fuecoco,63.2,106.7,93.2,152,1513,INCINERATE,CRUNCH,FLAMETHROWER
silicobra,Silicobra,63.2,99.1,115.9,131,1506,MUD_SLAP,WRAP,EARTH_POWER
exeggcute,Exeggcute,63.1,102.5,117.6,142,1713,CONFUSION,SEED_BOMB,ANCIENT_POWER
swellow_shadow,Swellow (Shadow),63,135.9,99.9,121,1645,WING_ATTACK,BRAVE_BIRD,SKY_ATTACK
luxray_shadow,Luxray (Shadow),62.9,138,98.9,119,1626,SNARL,WILD_CHARGE,PSYCHIC_FANGS
thwackey,Thwackey,62.9,123.6,107.5,136,1809,RAZOR_LEAF,GRASS_KNOT,ENERGY_BALL
geodude_shadow,Geodude (Shadow),62.8,123.5,123.5,113,1724,ROCK_THROW,ROCK_TOMB,ROCK_SLIDE
crabominable,Crabominable,62.7,136.8,88.5,135,1635,BUBBLE,ICE_PUNCH,BRICK_BREAK
infernape_shadow,Infernape (Shadow),62.7,136.6,100.4,119,1633,FIRE_SPIN,CLOSE_COMBAT,BLAST_BURN
shaymin_land,Shaymin (Land),62.6,117.8,122.2,132,1902,MAGICAL_LEAF,GRASS_KNOT,SEED_FLARE
darmanitan_galarian_standard,Darmanitan (Galarian),62.5,149.7,72,138,1490,ICE_FANG,AVALANCHE,SUPER_POWER
exeggcute_shadow,Exeggcute (Shadow),62.5,102.5,117.6,142,1713,CONFUSION,SEED_BOMB,ANCIENT_POWER
houndoom_shadow,Houndoom (Shadow),62.5,139.5,97.3,118,1603,SNARL,FOUL_PLAY,FLAMETHROWER
gigalith,Gigalith,62.4,127.2,118.4,117,1763,MUD_SLAP,SUPER_POWER,METEOR_BEAM
lilligant_hisuian,Lilligant (Hisuian),62.4,133.4,107.7,117,1683,BULLET_SEED,UPPER_HAND,PETAL_BLIZZARD
lycanroc_dusk,Lycanroc (Dusk),62.4,144.5,91.9,117,1556,SUCKER_PUNCH,STONE_EDGE,TRAILBLAZE
gothorita_shadow,Gothorita (Shadow),62.3,112.2,132.7,134,1997,CONFUSION,FUTURE_SIGHT,PSYCHIC
manectric_shadow,Manectric (Shadow),62.3,142.4,91.3,121,1574,SNARL,WILD_CHARGE,PSYCHIC_FANGS
flaaffy,Flaaffy,62.2,121.5,100.4,151,1844,CHARGE_BEAM,DISCHARGE,TRAILBLAZE
kabutops_shadow,Kabutops (Shadow),62.1,135.4,119.7,102,1655,FURY_CUTTER,STONE_EDGE,WATER_PULSE
archen_shadow,Archen (Shadow),62,159.5,76,116,1408,WING_ATTACK,ANCIENT_POWER,CRUNCH
eelektross,Eelektross,62,133.8,99.7,126,1682,VOLT_SWITCH,DRAGON_CLAW,THUNDERBOLT
weepinbell_shadow,Weepinbell (Shadow),62,139.3,82.6,140,1613,ACID,POWER_WHIP,SLUDGE_BOMB
stufful,Stufful,61.9,124.8,92.1,156,1795,TACKLE,SUPER_POWER,STOMP
boldore,Boldore,61.8,124.4,109.5,132,1799,MUD_SLAP,ROCK_SLIDE,BULLDOZE
corphish_shadow,Corphish (Shadow),61.8,131,95.7,117,1469,BUBBLE,AQUA_JET,VICE_GRIP
simipour,Simipour,61.8,135.9,95.8,126,1642,WATER_GUN,SURF,CRUNCH
yanma,Yanma,61.8,130.8,89.6,146,1713,WING_ATTACK,AERIAL_ACE,SILVER_WIND
raticate,Raticate,61.7,125.9,116,122,1783,QUICK_ATTACK,HYPER_FANG,DIG
archeops_shadow,Archeops (Shadow),61.6,160.6,81.9,106,1395,WING_ATTACK,ANCIENT_POWER,CRUNCH
boldore_shadow,Boldore (Shadow),61.6,125.3,109.2,131,1795,MUD_SLAP,ROCK_SLIDE,BULLDOZE
stonjourner,Stonjourner,61.6,125.5,107.9,132,1790,ROCK_THROW,ROCK_SLIDE,STOMP
stunky,Stunky,61.6,114.2,88.2,147,1482,BITE,CRUNCH,TRAILBLAZE
tangela_shadow,Tangela (Shadow),61.6,125.5,122.8,116,1790,VINE_WHIP,GRASS_KNOT,SLUDGE_BOMB
lycanroc_midday,Lycanroc (Midday),61.5,142.7,93.1,118,1569,SUCKER_PUNCH,STONE_EDGE,DRILL_RUN
popplio,Popplio,61.5,113.4,99.1,127,1429,WATER_GUN,AQUA_TAIL,AQUA_JET
